DateTime,Kitchen Cabinet,2nd Floor Bedroom,Main Bedroom,Living Room,Outside
44999.75,,,,,1.210500002
44999.79167,,,,,1.260499954
44999.83333,,,,,1.16049993
44999.875,,,,,0.91049999
44999.91667,,,,,1.16049993
44999.95833,,,,,1.560500026
45000,,,,,1.66049993
45000.04167,,,,,1.510499954
45000.08333,,,,,1.16049993
45000.125,,,,,1.41049993
45000.16667,,,,,1.710500002
45000.20833,,,,,2.060500145
45000.25,,,,,2.060500145
45000.29167,,,,,1.860499978
45000.33333,,,,,1.66049993
45000.375,,,,,1.41049993
45000.41667,,,,,1.16049993
45000.45833,,,,,0.960500002
45000.5,,,,,1.41049993
45000.54167,,,,,1.560500026
45000.58333,,,,,2.310500145
45000.625,,,,,3.16050005
45000.66667,,,,,3.360500097
45000.70833,,,,,3.810500145
45000.75,,,,,4.41050005
45000.79167,,,,,4.510499954
45000.83333,,,,,4.360499859
45000.875,,,,,4.110499859
45000.91667,,,,,3.460500002
45000.95833,,,,,2.460500002
45001,,,,,1.510499954
45001.04167,,,,,0.860499978
45001.08333,,,,,0.710500002
45001.125,,,,,0.610499978
45001.16667,,,,,0.560499966
45001.20833,,,,,0.460500002
45001.25,,,,,0.310499996
45001.29167,,,,,-0.289499998
45001.33333,,,,,-0.739500046
45001.375,,,,,-1.189499974
45001.41667,,,,,-1.389500022
45001.45833,,,,,-1.489500046
45001.5,,,,,0.360500008
45001.54167,,,,,1.210500002
45001.58333,,,,,2.610500097
45001.625,,,,,4.010499954
45001.66667,,,,,5.060499668
45001.70833,,,,,6.260499954
45001.75,,,,,7.41050005
45001.79167,,,,,8.260499954
45001.83333,,,,,8.510499954
45001.875,,,,,7.610499859
45001.91667,,,,,5.510499954
45001.95833,,,,,3.460500002
45002,,,,,2.860500097
45002.04167,,,,,2.210500002
45002.08333,,,,,1.41049993
45002.125,,,,,1.010499954
45002.16667,,,,,0.1105
45002.20833,,,,,-0.83950001
45002.25,,,,,-2.939499855
45002.29167,,,,,-2.189499855
45002.33333,,,,,-3.08949995
45002.375,,,,,-1.439499974
45002.41667,,,,,-1.689499974
45002.45833,,,,,-3.08949995
45002.5,,,,,-0.83950001
45002.54167,,,,,1.16049993
45002.58333,,,,,2.610500097
45002.625,,,,,3.210500002
45002.66667,,,,,5.66050005
45002.70833,,,,,7.510499954
45002.75,,,,,8.010499954
45002.79167,,,,,8.310500145
45002.83333,,,,,9.410500526
45002.875,,,,,9.260499954
45002.91667,,,,,7.260499954
45002.95833,,,,,5.760499954
45003,,,,,5.560499668
45003.04167,,,,,5.260499954
45003.08333,,,,,2.66050005
45003.125,,,,,1.460500002
45003.16667,,,,,2.66050005
45003.20833,,,,,3.710500002
45003.25,,,,,4.41050005
45003.29167,,,,,4.360499859
45003.33333,,,,,5.110499859
45003.375,,,,,4.460499763
45003.41667,,,,,4.760499954
45003.45833,,,,,4.460499763
45003.5,,,,,4.610499859
45003.54167,,,,,5.610499859
45003.58333,,,,,5.860499859
45003.625,,,,,5.710499763
45003.66667,,,,,6.560499668
45003.70833,,,,,7.310499668
45003.75,,,,,7.610499859
45003.79167,,,,,7.760499954
45003.83333,,,,,7.41050005
45003.875,,,,,6.810499668
45003.91667,,,,,4.110499859
45003.95833,,,,,3.960500002
45004,,,,,3.110500097
45004.04167,,,,,2.16050005
45004.08333,,,,,0.810499966
45004.125,,,,,-0.089500003
45004.16667,,,,,-1.08950007
45004.20833,,,,,-0.639500022
45004.25,,,,,-1.189499974
45004.29167,,,,,-2.239499807
45004.33333,,,,,-1.639500022
45004.375,,,,,-1.989499927
45004.41667,,,,,-3.08949995
45004.45833,,,,,-4.139500141
45004.5,,,,,-2.939499855
45004.54167,,,,,-1.789499998
45004.58333,,,,,-0.789499998
45004.625,,,,,0.610499978
45004.66667,,,,,1.010499954
45004.70833,,,,,1.010499954
45004.75,,,,,1.16049993
45004.79167,,,,,1.510499954
45004.83333,,,,,1.460500002
45004.875,,,,,1.110499978
45004.91667,,,,,0.610499978
45004.95833,,,,,-0.889500022
45005,,,,,-1.639500022
45005.04167,,,,,-2.389499903
45005.08333,,,,,-2.939499855
45005.125,,,,,-3.639499903
45005.16667,,,,,-3.989499807
45005.20833,,,,,-3.689499855
45005.25,,,,,-3.489499807
45005.29167,,,,,-3.389499903
45005.33333,,,,,-3.439499855
45005.375,,,,,-3.739499807
45005.41667,,,,,-3.889499903
45005.45833,,,,,-3.989499807
45005.5,,,,,-2.139499903
45005.54167,,,,,0.460500002
45005.58333,,,,,2.760500193
45005.625,,,,,4.510499954
45005.66667,,,,,6.16050005
45005.70833,,,,,7.710499763
45005.75,,,,,8.860500336
45005.79167,,,,,9.560500145
45005.83333,,,,,9.760499954
45005.875,,,,,9.460500717
45005.91667,,,,,8.260499954
45005.95833,,,,,5.210499763
45006,,,,,3.810500145
45006.04167,,,,,3.260500193
45006.08333,,,,,1.91049993
45006.125,,,,,1.310500026
45006.16667,,,,,0.710500002
45006.20833,,,,,0.360500008
45006.25,,,,,0.360500008
45006.29167,,,,,0.0605
45006.33333,,,,,-0.289499998
45006.375,,,,,-0.33949998
45006.41667,,,,,-0.789499998
45006.45833,,,,,-1.189499974
45006.5,,,,,1.010499954
45006.54167,,,,,4.66050005
45006.58333,,,,,7.66050005
45006.625,,,,,9.160500526
45006.66667,,,,,11.16050053
45006.70833,,,,,12.21050072
45006.75,,,,,12.91050053
45006.79167,,,,,13.06050014
45006.83333,,,,,13.06050014
45006.875,,,,,12.81050014
45006.91667,,,,,11.46050072
45006.95833,,,,,7.460499763
45007,,,,,5.66050005
45007.04167,,,,,5.91050005
45007.08333,,,,,4.91050005
45007.125,,,,,4.860499859
45007.16667,,,,,3.810500145
45007.20833,,,,,3.010500193
45007.25,,,,,2.210500002
45007.29167,,,,,1.360499978
45007.33333,,,,,0.610499978
45007.375,,,,,0.460500002
45007.41667,,,,,0.0605
45007.45833,,,,,-0.189500004
45007.5,,,,,2.210500002
45007.54167,,,,,4.91050005
45007.58333,,,,,7.560499668
45007.625,,,,,9.260499954
45007.66667,,,,,9.660500526
45007.70833,,,,,10.11050034
45007.75,,,,,10.66050053
45007.79167,,,,,11.11050034
45007.83333,,,,,11.16050053
45007.875,,,,,10.11050034
45007.91667,,,,,7.760499954
45007.95833,,,,,5.310499668
45008,,,,,3.860500097
45008.04167,,,,,4.210499763
45008.08333,,,,,5.960499763
45008.125,,,,,6.760499954
45008.16667,,,,,7.110499859
45008.20833,,,,,7.260499954
45008.25,,,,,7.860499859
45008.29167,,,,,7.360499859
45008.33333,,,,,5.760499954
45008.375,,,,,5.66050005
45008.41667,,,,,5.060499668
45008.45833,,,,,5.310499668
45008.5,,,,,5.16050005
45008.54167,,,,,8.160500526
45008.58333,,,,,11.11050034
45008.625,,,,,13.46050072
45008.66667,,,,,16.26049995
45008.70833,,,,,16.11050034
45008.75,,,,,16.3105011
45008.79167,,,,,16.11050034
45008.83333,,,,,15.46050072
45008.875,,,,,15.76049995
45008.91667,,,,,14.66050053
45008.95833,,,,,13.26049995
45009,,,,,10.36050034
45009.04167,,,,,10.36050034
45009.08333,,,,,10.76049995
45009.125,,,,,10.81050014
45009.16667,,,,,9.510499954
45009.20833,,,,,7.91050005
45009.25,,,,,6.560499668
45009.29167,,,,,5.310499668
45009.33333,,,,,4.310499668
45009.375,,,,,3.91050005
45009.41667,,,,,3.610500097
45009.45833,,,,,3.010500193
45009.5,,,,,5.760499954
45009.54167,,,,,6.560499668
45009.58333,,,,,6.91050005
45009.625,,,,,7.210499763
45009.66667,,,,,7.66050005
45009.70833,,,,,8.960500717
45009.75,,,,,9.810500145
45009.79167,,,,,10.51049995
45009.83333,,,,,10.06050014
45009.875,,,,,9.360500336
45009.91667,,,,,8.510499954
45009.95833,,,,,5.810499668
45010,,,,,4.760499954
45010.04167,,,,,3.860500097
45010.08333,,,,,3.110500097
45010.125,,,,,1.91049993
45010.16667,,,,,1.110499978
45010.20833,,,,,0.310499996
45010.25,,,,,-0.33949998
45010.29167,,,,,-0.739500046
45010.33333,,,,,-1.08950007
45010.375,,,,,-1.189499974
45010.41667,,,,,-1.289499998
45010.45833,,,,,-1.33950007
45010.5,,,,,1.010499954
45010.54167,,,,,2.960500002
45010.58333,,,,,4.010499954
45010.625,,,,,4.210499763
45010.66667,,,,,4.610499859
45010.70833,,,,,4.960499763
45010.75,,,,,4.66050005
45010.79167,,,,,3.760500193
45010.83333,,,,,3.66050005
45010.875,,,,,3.110500097
45010.91667,,,,,2.860500097
45010.95833,,,,,2.560500145
45011,,,,,2.260500193
45011.04167,,,,,2.41050005
45011.08333,,,,,2.710500002
45011.125,,,,,3.260500193
45011.16667,,,,,3.510500193
45011.20833,,,,,3.66050005
45011.25,,,,,3.810500145
45011.29167,,,,,3.91050005
45011.33333,,,,,3.810500145
45011.375,,,,,3.710500002
45011.41667,,,,,3.66050005
45011.45833,,,,,3.610500097
45011.5,,,,,5.060499668
45011.54167,,,,,7.110499859
45011.58333,,,,,8.210500717
45011.625,,,,,9.410500526
45011.66667,,,,,9.460500717
45011.70833,,,,,10.71050072
45011.75,,,,,11.56050014
45011.79167,,,,,11.81050014
45011.83333,,,,,12.76049995
45011.875,,,,,12.21050072
45011.91667,,,,,11.26049995
45011.95833,,,,,9.460500717
45012,,,,,8.210500717
45012.04167,,,,,7.66050005
45012.08333,,,,,6.360499859
45012.125,,,,,4.560499668
45012.16667,,,,,2.960500002
45012.20833,,,,,2.860500097
45012.25,,,,,3.310500145
45012.29167,,,,,2.91050005
45012.33333,,,,,2.210500002
45012.375,,,,,1.260499954
45012.41667,,,,,0.260500014
45012.45833,,,,,-0.239499986
45012.5,,,,,2.810500145
45012.54167,,,,,6.360499859
45012.58333,,,,,8.710500717
45012.625,,,,,10.31050014
45012.66667,,,,,11.81050014
45012.70833,,,,,13.06050014
45012.75,,,,,13.96050072
45012.79167,,,,,14.61050034
45012.83333,,,,,13.51049995
45012.875,,,,,11.71050072
45012.91667,,,,,8.860500336
45012.95833,,,,,6.760499954
45013,,,,,6.060499668
45013.04167,,,,,5.060499668
45013.08333,,,,,5.010499954
45013.125,,,,,4.810499668
45013.16667,,,,,4.360499859
45013.20833,,,,,4.210499763
45013.25,,,,,4.010499954
45013.29167,,,,,3.860500097
45013.33333,,,,,3.91050005
45013.375,,,,,3.810500145
45013.41667,,,,,3.360500097
45013.45833,,,,,2.510500193
45013.5,,,,,2.610500097
45013.54167,,,,,2.610500097
45013.58333,,,,,3.510500193
45013.625,,,,,4.560499668
45013.66667,,,,,5.460499763
45013.70833,,,,,6.860499859
45013.75,,,,,7.41050005
45013.79167,,,,,8.560500145
45013.83333,,,,,9.460500717
45013.875,,,,,8.810500145
45013.91667,,,,,7.810499668
45013.95833,,,,,5.41050005
45014,,,,,2.310500145
45014.04167,,,,,2.91050005
45014.08333,,,,,1.66049993
45014.125,,,,,0.810499966
45014.16667,,,,,0.1105
45014.20833,,,,,-0.639500022
45014.25,,,,,-1.489500046
45014.29167,,,,,-1.83950007
45014.33333,,,,,-2.189499855
45014.375,,,,,-2.33949995
45014.41667,,,,,-2.33949995
45014.45833,,,,,-2.189499855
45014.5,,,,,0.41050002
45014.54167,,,,,3.010500193
45014.58333,,,,,4.810499668
45014.625,,,,,6.66050005
45014.66667,,,,,8.260499954
45014.70833,,,,,9.510499954
45014.75,,,,,10.46050072
45014.79167,,,,,11.16050053
45014.83333,,,,,11.66050053
45014.875,,,,,11.36050034
45014.91667,,,,,8.810500145
45014.95833,,,,,4.760499954
45015,,,,,4.260499954
45015.04167,,,,,4.760499954
45015.08333,,,,,4.360499859
45015.125,,,,,3.66050005
45015.16667,,,,,3.16050005
45015.20833,,,,,2.760500193
45015.25,,,,,3.510500193
45015.29167,,,,,1.810500026
45015.33333,,,,,1.060500026
45015.375,,,,,-0.58950001
45015.41667,,,,,-1.689499974
45015.45833,,,,,-2.289499998
45015.5,,,,,-0.83950001
45015.54167,,,,,-0.239499986
45015.58333,,,,,0.460500002
45015.625,,,,,1.360499978
45015.66667,,,,,1.960500002
45015.70833,,,,,2.610500097
45015.75,,,,,3.060500145
45015.79167,,,,,3.360500097
45015.83333,,,,,4.010499954
45015.875,,,,,3.260500193
45015.91667,,,,,2.560500145
45015.95833,,,,,1.760499954
45016,,,,,-0.189500004
45016.04167,,,,,-0.83950001
45016.08333,,,,,-1.189499974
45016.125,,,,,-1.289499998
45016.16667,,,,,-1.689499974
45016.20833,,,,,-2.33949995
45016.25,,,,,-2.989499807
45016.29167,,,,,-3.239499807
45016.33333,,,,,-3.489499807
45016.375,,,,,-3.789499998
45016.41667,,,,,-4.039500237
45016.45833,,,,,-3.58949995
45016.5,,,,,-1.139500022
45016.54167,,,,,1.610499978
45016.58333,,,,,3.960500002
45016.625,,,,,5.860499859
45016.66667,,,,,7.41050005
45016.70833,,,,,9.060500145
45016.75,,,,,10.16050053
45016.79167,,,,,11.26049995
45016.83333,,,,,11.16050053
45016.875,,,,,9.160500526
45016.91667,,,,,6.560499668
45016.95833,,,,,3.860500097
45017,,,,,1.91049993
45017.04167,,,,,1.560500026
45017.08333,,,,,1.610499978
45017.125,,,,,2.16050005
45017.16667,,,,,2.960500002
45017.20833,,,,,3.510500193
45017.25,,,,,3.66050005
45017.29167,,,,,2.860500097
45017.33333,,,,,2.610500097
45017.375,,,,,2.860500097
45017.41667,,,,,3.16050005
45017.45833,,,,,3.560500145
45017.5,,,,,3.760500193
45017.54167,,,,,4.110499859
45017.58333,,,,,6.610499859
45017.625,,,,,8.360500336
45017.66667,,,,,11.56050014
45017.70833,,,,,13.11050034
45017.75,,,,,14.96050072
45017.79167,,,,,16.06049919
45017.83333,,,,,17.96050072
45017.875,,,,,18.46050072
45017.91667,,,,,16.8105011
45017.95833,,,,,14.21050072
45018,,,,,12.81050014
45018.04167,,,,,13.11050034
45018.08333,,,,,13.61050034
45018.125,,,,,12.21050072
45018.16667,,,,,11.11050034
45018.20833,,,,,10.46050072
45018.25,,,,,9.860500336
45018.29167,,,,,8.760499954
45018.33333,,,,,8.310500145
45018.375,,,,,5.510499954
45018.41667,,,,,4.110499859
45018.45833,,,,,3.310500145
45018.5,,,,,4.41050005
45018.54167,,,,,4.510499954
45018.58333,,,,,4.510499954
45018.625,,,,,4.710499763
45018.66667,,,,,5.41050005
45018.70833,,,,,6.16050005
45018.75,,,,,6.66050005
45018.79167,,,,,6.760499954
45018.83333,,,,,6.610499859
45018.875,,,,,6.010499954
45018.91667,,,,,4.960499763
45018.95833,,,,,3.16050005
45019,,,,,1.560500026
45019.04167,,,,,0.560499966
45019.08333,,,,,-0.189500004
45019.125,,,,,-0.83950001
45019.16667,,,,,-1.58950007
45019.20833,,,,,-2.289499998
45019.25,,,,,-2.789499998
45019.29167,,,,,-2.989499807
45019.33333,,,,,-2.789499998
45019.375,,,,,-3.08949995
45019.41667,,,,,-3.239499807
45019.45833,,,,,-2.83949995
45019.5,,,,,-0.539499998
45019.54167,,,,,2.610500097
45019.58333,,,,,4.860499859
45019.625,,,,,6.760499954
45019.66667,,,,,8.260499954
45019.70833,,,,,9.560500145
45019.75,,,,,10.86050034
45019.79167,,,,,11.76049995
45019.83333,,,,,11.46050072
45019.875,,,,,10.91050053
45019.91667,,,,,9.910500526
45019.95833,,,,,8.410500526
45020,,,,,8.510499954
45020.04167,,,,,8.010499954
45020.08333,,,,,7.560499668
45020.125,,,,,7.110499859
45020.16667,,,,,6.710499763
45020.20833,,,,,6.710499763
45020.25,,,,,5.560499668
45020.29167,,,,,5.360499859
45020.33333,,,,,5.460499763
45020.375,,,,,5.610499859
45020.41667,,,,,5.710499763
45020.45833,,,,,5.760499954
45020.5,,,,,6.610499859
45020.54167,,,,,8.410500526
45020.58333,,,,,10.21050072
45020.625,,,,,11.71050072
45020.66667,,,,,14.86050034
45020.70833,,,,,15.71050072
45020.75,,,,,17.46050072
45020.79167,,,,,17.71050072
45020.83333,,,,,16.36050034
45020.875,,,,,15.06050014
45020.91667,,,,,12.86050034
45020.95833,,,,,10.36050034
45021,,,,,8.810500145
45021.04167,,,,,8.510499954
45021.08333,,,,,8.110500336
45021.125,,,,,7.810499668
45021.16667,,,,,7.960499763
45021.20833,,,,,7.260499954
45021.25,,,,,7.360499859
45021.29167,,,,,7.41050005
45021.33333,,,,,7.710499763
45021.375,,,,,6.960499763
45021.41667,,,,,5.860499859
45021.45833,,,,,5.110499859
45021.5,,,,,5.760499954
45021.54167,,,,,5.91050005
45021.58333,,,,,6.310499668
45021.625,,,,,6.41050005
45021.66667,,,,,6.16050005
45021.70833,,,,,6.460499763
45021.75,,,,,6.360499859
45021.79167,,,,,6.16050005
45021.83333,,,,,5.810499668
45021.875,,,,,5.41050005
45021.91667,,,,,5.010499954
45021.95833,,,,,4.710499763
45022,,,,,2.860500097
45022.04167,,,,,2.960500002
45022.08333,,,,,3.060500145
45022.125,,,,,3.260500193
45022.16667,,,,,3.310500145
45022.20833,,,,,3.41050005
45022.25,,,,,3.510500193
45022.29167,,,,,3.66050005
45022.33333,,,,,4.010499954
45022.375,,,,,4.860499859
45022.41667,,,,,5.510499954
45022.45833,,,,,6.610499859
45022.5,,,,,3.210500002
45022.54167,,,,,5.810499668
45022.58333,,,,,8.010499954
45022.625,,,,,11.26049995
45022.66667,,,,,15.06050014
45022.70833,,,,,16.3105011
45022.75,,,,,18.61050034
45022.79167,,,,,19.91049957
45022.83333,,,,,20.96050072
45022.875,,,,,17.41049957
45022.91667,,,,,15.51049995
45022.95833,,,,,13.26049995
45023,,,,,14.51049995
45023.04167,,,,,13.21050072
45023.08333,,,,,12.16050053
45023.125,,,,,11.56050014
45023.16667,,,,,11.16050053
45023.20833,,,,,10.16050053
45023.25,,,,,9.510499954
45023.29167,,,,,8.810500145
45023.33333,,,,,9.210500717
45023.375,,,,,8.810500145
45023.41667,,,,,7.560499668
45023.45833,,,,,6.760499954
45023.5,,,,,8.660500526
45023.54167,,,,,10.11050034
45023.58333,,,,,11.21050072
45023.625,,,,,12.26049995
45023.66667,,,,,12.16050053
45023.70833,,,,,12.26049995
45023.75,,,,,11.51049995
45023.79167,,,,,10.46050072
45023.83333,,,,,9.810500145
45023.875,,,,,8.860500336
45023.91667,,,,,8.160500526
45023.95833,,,,,7.060499668
45024,,,,,6.810499668
45024.04167,,,,,6.060499668
45024.08333,,,,,5.360499859
45024.125,,,,,4.260499954
45024.16667,,,,,3.210500002
45024.20833,,,,,2.460500002
45024.25,,,,,1.310500026
45024.29167,,,,,0.360500008
45024.33333,,,,,-0.739500046
45024.375,,,,,-1.189499974
45024.41667,,,,,-1.689499974
45024.45833,,,,,-1.539499998
45024.5,,,,,1.460500002
45024.54167,,,,,2.91050005
45024.58333,,,,,4.16050005
45024.625,,,,,5.560499668
45024.66667,,,,,6.960499763
45024.70833,,,,,8.010499954
45024.75,,,,,8.860500336
45024.79167,,,,,9.410500526
45024.83333,,,,,9.510499954
45024.875,,,,,9.110500336
45024.91667,,,,,8.210500717
45024.95833,,,,,5.510499954
45025,,,,,3.91050005
45025.04167,,,,,3.360500097
45025.08333,,,,,2.260500193
45025.125,,,,,1.66049993
45025.16667,,,,,1.210500002
45025.20833,,,,,0.310499996
45025.25,,,,,-0.239499986
45025.29167,,,,,-1.08950007
45025.33333,,,,,-1.639500022
45025.375,,,,,-1.739500046
45025.41667,,,,,-1.939499974
45025.45833,,,,,-1.489500046
45025.5,,,,,1.810500026
45025.54167,,,,,4.860499859
45025.58333,,,,,6.610499859
45025.625,,,,,8.060500145
45025.66667,,,,,9.210500717
45025.70833,,,,,10.11050034
45025.75,,,,,10.66050053
45025.79167,,,,,10.91050053
45025.83333,,,,,11.16050053
45025.875,,,,,11.36050034
45025.91667,,,,,10.41050053
45025.95833,,,,,7.66050005
45026,,,,,5.310499668
45026.04167,,,,,3.91050005
45026.08333,,,,,2.960500002
45026.125,,,,,2.560500145
45026.16667,,,,,2.460500002
45026.20833,,,,,1.860499978
45026.25,,,,,1.310500026
45026.29167,,,,,1.060500026
45026.33333,,,,,0.760499954
45026.375,,,,,0.610499978
45026.41667,,,,,0.460500002
45026.45833,,,,,1.060500026
45026.5,,,,,4.41050005
45026.54167,,,,,7.860499859
45026.58333,,,,,11.01049995
45026.625,,,,,12.86050034
45026.66667,,,,,14.31050014
45026.70833,,,,,15.46050072
45026.75,,,,,16.26049995
45026.79167,,,,,16.76049995
45026.83333,,,,,16.91049957
45026.875,,,,,16.71050072
45026.91667,,,,,15.51049995
45026.95833,,,,,12.16050053
45027,,,,,10.11050034
45027.04167,,,,,9.310500145
45027.08333,,,,,7.810499668
45027.125,,,,,6.91050005
45027.16667,,,,,6.41050005
45027.20833,,,,,5.960499763
45027.25,,,,,5.810499668
45027.29167,,,,,6.010499954
45027.33333,,,,,6.210499763
45027.375,,,,,5.960499763
45027.41667,,,,,5.560499668
45027.45833,,,,,6.560499668
45027.5,,,,,10.01049995
45027.54167,,,,,13.96050072
45027.58333,,,,,16.71050072
45027.625,,,,,19.5605011
45027.66667,,,,,21.0605011
45027.70833,,,,,21.8105011
45027.75,,,,,21.76049995
45027.79167,,,,,21.86050034
45027.83333,,,,,21.26049995
45027.875,,,,,20.71050072
45027.91667,,,,,19.26049995
45027.95833,,,,,18.51049995
45028,,,,,19.01049995
45028.04167,,,,,18.21050072
45028.08333,,,,,17.91049957
45028.125,,,,,16.91049957
45028.16667,,,,,16.5605011
45028.20833,,,,,16.91049957
45028.25,,,,,16.8105011
45028.29167,,,,,16.06049919
45028.33333,,,,,15.16050053
45028.375,,,,,14.41050053
45028.41667,,,,,13.11050034
45028.45833,,,,,12.66050053
45028.5,,,,,15.31050014
45028.54167,,,,,16.06049919
45028.58333,,,,,16.3105011
45028.625,,,,,17.61050034
45028.66667,,,,,18.46050072
45028.70833,,,,,18.71050072
45028.75,,,,,19.16049957
45028.79167,,,,,19.86050034
45028.83333,,,,,19.91049957
45028.875,,,,,19.61050034
45028.91667,,,,,18.86050034
45028.95833,,,,,16.06049919
45029,,,,,14.81050014
45029.04167,,,,,13.46050072
45029.08333,,,,,12.36050034
45029.125,,,,,11.81050014
45029.16667,,,,,10.06050014
45029.20833,,,,,10.76049995
45029.25,,,,,10.51049995
45029.29167,,,,,9.810500145
45029.33333,,,,,9.210500717
45029.375,,,,,9.010499954
45029.41667,,,,,8.860500336
45029.45833,,,,,9.460500717
45029.5,,,,,13.26049995
45029.54167,,,,,18.3105011
45029.58333,,,,,22.61050034
45029.625,,,,,24.91049957
45029.66667,,,,,26.51049995
45029.70833,,,,,27.71050072
45029.75,,,,,28.71050072
45029.79167,,,,,29.41049957
45029.83333,,,,,29.51049995
45029.875,,,,,29.16049957
45029.91667,,,,,27.36050034
45029.95833,,,,,23.96050072
45030,,,,,22.41049957
45030.04167,,,,,20.76049995
45030.08333,,,,,20.16049957
45030.125,,,,,19.91049957
45030.16667,,,,,19.96050072
45030.20833,,,,,19.11050034
45030.25,,,,,18.51049995
45030.29167,,,,,18.5605011
45030.33333,,,,,18.11050034
45030.375,,,,,17.3105011
45030.41667,,,,,16.16049957
45030.45833,,,,,15.71050072
45030.5,,,,,18.5605011
45030.54167,,,,,22.26049995
45030.58333,,,,,25.8105011
45030.625,,,,,28.01049995
45030.66667,,,,,29.3105011
45030.70833,,,,,30.46050072
45030.75,,,,,31.0605011
45030.79167,,,,,27.86050034
45030.83333,,,,,24.76049995
45030.875,,,,,22.26049995
45030.91667,,,,,19.3105011
45030.95833,,,,,16.3105011
45031,,,,,14.16050053
45031.04167,,,,,13.11050034
45031.08333,,,,,12.26049995
45031.125,,,,,11.56050014
45031.16667,,,,,10.96050072
45031.20833,,,,,10.26049995
45031.25,,,,,9.310500145
45031.29167,,,,,8.610500336
45031.33333,,,,,8.160500526
45031.375,,,,,7.860499859
45031.41667,,,,,7.610499859
45031.45833,,,,,8.460500717
45031.5,,,,,9.660500526
45031.54167,,,,,11.56050014
45031.58333,,,,,13.66050053
45031.625,,,,,16.61050034
45031.66667,,,,,19.01049995
45031.70833,,,,,21.46050072
45031.75,,,,,23.11050034
45031.79167,,,,,23.66049957
45031.83333,,,,,22.01049995
45031.875,,,,,20.46050072
45031.91667,,,,,18.36050034
45031.95833,,,,,15.86050034
45032,,,,,13.61050034
45032.04167,,,,,13.51049995
45032.08333,,,,,12.66050053
45032.125,,,,,12.51049995
45032.16667,,,,,12.26049995
45032.20833,,,,,11.96050072
45032.25,,,,,11.56050014
45032.29167,,,,,11.31050014
45032.33333,,,,,11.11050034
45032.375,,,,,10.91050053
45032.41667,,,,,10.81050014
45032.45833,,,,,10.81050014
45032.5,,,,,10.16050053
45032.54167,,,,,11.06050014
45032.58333,,,,,11.46050072
45032.625,,,,,12.41050053
45032.66667,,,,,14.96050072
45032.70833,,,,,16.76049995
45032.75,,,,,18.3105011
45032.79167,,,,,17.11050034
45032.83333,,,,,16.06049919
45032.875,,,,,16.21050072
45032.91667,,,,,15.41050053
45032.95833,,,,,14.41050053
45033,,,,,13.21050072
45033.04167,,,,,12.56050014
45033.08333,,,,,12.11050034
45033.125,,,,,11.76049995
45033.16667,,,,,11.21050072
45033.20833,,,,,10.66050053
45033.25,,,,,10.36050034
45033.29167,,,,,10.11050034
45033.33333,,,,,9.910500526
45033.375,,,,,9.660500526
45033.41667,,,,,9.560500145
45033.45833,,,,,9.610500336
45033.5,,,,,9.460500717
45033.54167,,,,,9.910500526
45033.58333,,,,,10.46050072
45033.625,,,,,10.31050014
45033.66667,,,,,11.16050053
45033.70833,,,,,13.16050053
45033.75,,,,,11.91050053
45033.79167,,,,,11.91050053
45033.83333,,,,,11.66050053
45033.875,,,,,12.11050034
45033.91667,,,,,13.36050034
45033.95833,,,,,14.46050072
45034,,,,,11.56050014
45034.04167,,,,,11.36050034
45034.08333,,,,,10.51049995
45034.125,,,,,10.61050034
45034.16667,,,,,10.01049995
45034.20833,,,,,9.210500717
45034.25,,,,,8.510499954
45034.29167,,,,,8.060500145
45034.33333,,,,,7.610499859
45034.375,,,,,7.310499668
45034.41667,,,,,7.510499954
45034.45833,,,,,7.66050005
45034.5,,,,,9.560500145
45034.54167,,,,,11.51049995
45034.58333,,,,,11.66050053
45034.625,,,,,11.51049995
45034.66667,,,,,11.71050072
45034.70833,,,,,11.56050014
45034.75,,,,,12.36050034
45034.79167,,,,,12.96050072
45034.83333,,,,,11.76049995
45034.875,,,,,12.26049995
45034.91667,,,,,11.66050053
45034.95833,,,,,10.36050034
45035,,,,,8.860500336
45035.04167,,,,,7.310499668
45035.08333,,,,,6.66050005
45035.125,,,,,6.210499763
45035.16667,,,,,6.960499763
45035.20833,,,,,7.16050005
45035.25,,,,,6.460499763
45035.29167,,,,,6.110499859
45035.33333,,,,,5.510499954
45035.375,,,,,4.710499763
45035.41667,,,,,3.91050005
45035.45833,,,,,3.760500193
45035.5,,,,,6.210499763
45035.54167,,,,,7.760499954
45035.58333,,,,,9.060500145
45035.625,,,,,9.310500145
45035.66667,,,,,9.760499954
45035.70833,,,,,10.36050034
45035.75,,,,,10.81050014
45035.79167,,,,,10.96050072
45035.83333,,,,,11.51049995
45035.875,,,,,10.96050072
45035.91667,,,,,10.61050034
45035.95833,,,,,9.810500145
45036,,,,,7.310499668
45036.04167,,,,,6.41050005
45036.08333,,,,,5.16050005
45036.125,,,,,4.41050005
45036.16667,,,,,3.860500097
45036.20833,,,,,3.310500145
45036.25,,,,,2.710500002
45036.29167,,,,,2.16050005
45036.33333,,,,,2.860500097
45036.375,,,,,2.260500193
45036.41667,,,,,2.610500097
45036.45833,,,,,3.310500145
45036.5,,,,,5.560499668
45036.54167,,,,,6.810499668
45036.58333,,,,,8.210500717
45036.625,,,,,9.910500526
45036.66667,,,,,11.61050034
45036.70833,,,,,13.16050053
45036.75,,,,,14.51049995
