Time Bucket (America/New_York),Mains_A (kWhs),Mains_B (kWhs),Lights_Nook (kWhs),Lights_LivingRoom (kWhs),Lights_Kitchen (kWhs),Lights_ExerciseRoom_FrontEntrance (kWhs),Garage (kWhs),UpstairsSubPanel (kWhs),AC_Floor1 (kWhs),AC_Floors23 (kWhs),Stove (kWhs),WaterHeater (kWhs),Lights_Study (kWhs),Lights_GFCI (kWhs),Fridge (kWhs),Microwave (kWhs),KitchenCounter (kWhs),Dishwasher (kWhs)
6/14/2022 0:00,10.5212,15.4721,0.4838,0.8353,0.9223,3.0539,0.0006,7.3226,0.8626,0.8075,0.3073,9.5949,0,0.0033,3.4895,0.4233,0.1044,0
6/15/2022 0:00,8.8334,16.2866,0.4867,0.7817,0.8939,0.2152,0,8.3186,0.8849,0.8581,0.3386,11.5188,0,0.0007,3.0817,0.1165,0.1144,0
6/16/2022 0:00,8.2834,14.3549,0.6771,0.6704,0.5117,0.1174,0.0023,7.9301,0.9066,0.8864,0.9187,10.5154,0,0,2.5932,0,0.2119,0
6/17/2022 0:00,5.8185,12.3941,0.5238,0.6672,0.8206,0.2031,0.0058,8.4027,0.8955,0.833,0,6.294,0,0,2.5238,0.0638,0.0862,0
6/18/2022 0:00,12.7455,14.3247,0.5578,0.7269,0.6791,3.6964,0.0043,8.2923,0.8456,0.7789,0,10.2778,0,0.0023,2.0013,0.0592,0.4165,0
6/19/2022 0:00,7.9106,12.8365,0.5391,0.7431,0.6152,0.8185,0,10.261,0.8881,0.8464,0,8.7565,0,0,1.6354,0,0.2248,0
6/20/2022 0:00,13.7401,12.7105,1.2552,0.6435,0.905,6.3507,0,9.1213,0.9136,0.9275,0,8.0051,0,0,1.8083,0.0812,0.2322,0
6/21/2022 0:00,9.6503,17.5221,0.5319,0.6438,0.9553,0.1809,0,11.4166,0.937,0.8143,0.9704,13.6041,0,0.0023,1.8444,0,0.1257,0
6/22/2022 0:00,8.7182,20.3053,0.5183,0.8178,0.6299,0.5884,0,25.3577,0.8871,0.7998,0,8.1299,0,0.0008,1.8524,0.0318,0.2077,0
6/23/2022 0:00,7.0624,11.5382,0.4977,0.642,1.3966,0.0636,0,6.8489,0.9905,0.9524,0.3106,7.8574,0,0,1.7929,0.0624,0.3216,0
6/24/2022 0:00,8.9467,14.0553,0.4946,0.6448,1.2004,1.109,0.3591,6.8611,0.9281,0.8579,0.3344,10.3002,0,0.0006,1.8954,0.0106,0.2184,0
6/25/2022 0:00,9.9676,14.1923,0.4854,0.6541,0.8733,1.904,0,8.4677,0.8601,6.8563,0,5.8377,0,0,1.8839,0,0.1971,0
6/26/2022 0:00,9.3029,15.5847,0.478,0.6515,0.5953,0.0624,0.4687,5.9734,0.8651,6.516,0,9.3642,0,0,2.3317,0.0098,0.0128,0
6/27/2022 0:00,7.5398,14.8712,0.5078,0.6517,0.6288,0.0618,0,11.6625,0.7899,0.7344,1.2016,9.2836,0,0,2.1956,0.031,0.1199,0
6/28/2022 0:00,6.6096,19.5253,0.6595,0.6493,0.9171,0.2094,0.0084,6.5413,0.8555,0.8013,0,8.2065,0,0,2.3481,0.0306,0.1263,0
6/29/2022 0:00,5.2741,26.885,0.4985,0.6507,0.9909,0.045,0.0011,8.1743,0.811,0.8424,0,5.9971,0,0,2.4922,0.1848,0.0977,0
6/30/2022 0:00,6.5489,27.2023,0.4897,0.651,0.4261,0.4775,0.0039,8.6035,0.8127,0.768,0,8.2195,0,0,2.357,0.0961,0.2215,0
7/1/2022 0:00,11.0369,33.2268,0.4866,0.6501,0.4594,0.0018,0.0081,13.5798,0.7973,9.3798,0,6.8699,0,0,2.3307,0.0084,0.3479,0
7/2/2022 0:00,16.9345,36.2271,0.4859,0.6524,0.7915,0.6324,0.0082,8.8093,0.729,15.971,0.7422,11.6178,0,0,2.4236,0.0202,0.2289,0
7/3/2022 0:00,5.3435,26.3196,0.4907,0.6493,0.3944,0.0021,0.006,8.2448,0.7772,0.7546,0,6.5373,0,0.0005,2.1886,0.0295,0.1062,0
7/4/2022 0:00,11.1852,30.2964,0.49,0.6522,0.6371,3.9377,0.0058,16.6042,0.7943,0.782,0,6.7587,0,0,2.0802,0.0343,0.528,0
7/5/2022 0:00,5.4941,25.327,0.492,0.6528,0.8616,0.002,0.0061,7.8521,0.7873,0.7648,0,5.4404,0,0,2.1445,0.0296,0.3159,0
7/6/2022 0:00,5.389,26.6515,0.4888,0.6516,0.585,0.0017,0.0061,9.6476,0.7927,0.8021,0,5.9639,0,0,2.1835,0,0.2143,0
7/7/2022 0:00,8.6212,31.8447,0.7628,0.6513,0.5563,0.0801,0.0057,14.3733,0.8631,0.747,0.854,8.8408,0,0,2.1363,0.0122,0.2237,0
7/8/2022 0:00,6.9964,26.2472,0.4861,0.6914,1.0578,0.0152,0.0043,6.2495,0.8644,0.7636,0,8.406,0,0,2.2706,0.0317,0.1021,0
7/9/2022 0:00,5.6688,25.2128,0.4887,0.6019,0.4558,0.3654,0,6.6801,0.7204,0.7427,0,6.5096,0,0,2.0179,0.0364,0.0594,0
7/10/2022 0:00,9.4231,28.3833,0.4945,0.6012,0.7025,0.0556,0.6027,7.1576,0.7592,0.7814,0,11.9585,0,0,1.9964,0.0293,0.1045,0
7/11/2022 0:00,5.573,28.0997,0.4884,0.6029,0.6392,0.0527,0,10.6707,0.754,0.7802,0,6.0289,0,0,2.1055,0.0379,0.1773,0
7/12/2022 0:00,14.0505,34.343,0.4845,0.6067,0.8788,0.0515,0,8.1725,0.8104,18.1538,0.0425,5.3475,0,0,2.2832,0,0.2208,0
7/13/2022 0:00,18.134,41.6878,0.487,0.766,0.6412,0.0533,0,16.5197,0.8072,20.63,0,9.0475,0,0,2.3515,0,0.3714,0
7/14/2022 0:00,14.1637,35.6726,0.4817,0.6103,0.9806,0.0581,0,9.5684,0.7747,14.8009,0.9596,8.0249,0,0,2.2985,0.0208,0.1123,0
7/15/2022 0:00,5.3189,26.4097,0.4838,0.6034,0.5498,0.2665,0,7.7038,0.7807,0.7504,0,5.7341,0,0,2.2938,0.0302,0.12,0
7/16/2022 0:00,14.5033,27.3333,0.4824,0.6082,0.5322,7.1392,0,8.8168,0.7941,0.793,0,8.1518,0,0,2.2309,0.0888,0.2432,0
7/17/2022 0:00,25.0682,40.3004,0.4584,0.6116,0.9517,4.8894,0,8.7288,0.74,25.2457,0,8.2767,0,0,2.5597,0.0094,0.172,0
7/18/2022 0:00,10.7228,30.9637,0.4784,0.6047,0.6047,0.0004,0,8.611,0.7194,13.0557,0,4.8378,0,0.0008,2.2904,0,0.0871,0
7/19/2022 0:00,17.7893,38.2313,0.4627,0.6074,1.0152,0.1313,0,9.1249,0.7627,24.8681,0.6522,5.0002,0,0,2.2511,0.0118,0.3316,0
7/20/2022 0:00,25.7097,43.1543,0.4528,0.6111,0.9223,3.762,0,8.5694,0.7547,34.5416,0,5.2822,0,0,2.4121,0.0574,0.1102,0
7/21/2022 0:00,25.9053,46.0502,0.4591,0.6077,1.1418,0.0066,0,11.084,0.7579,34.4317,1.5026,9.1169,0,0,2.5084,0.0365,0.6411,0
7/22/2022 0:00,21.8173,41.3236,0.4667,0.6083,1.0134,0.0044,0,6.5916,0.7296,30.7868,0,8.7216,0,0.0005,2.6179,0.0578,0.0068,0
7/23/2022 0:00,25.0682,42.835,0.5421,0.7596,0.5676,3.5294,0,10.6475,0.7754,29.686,0,8.6699,0,0,2.7205,0.0296,0.1116,0.5596
7/24/2022 0:00,25.6516,46.999,0.5672,0.6062,1.0134,0.0099,0.0101,15.4727,0.7872,36.4666,0,7.8933,0,0,2.5564,0,0.1195,0
7/25/2022 0:00,14.8891,33.9802,0.4729,0.6099,0.6755,0.0673,0,9.1158,0.7098,18.0776,0.7064,6.9718,0,0.0002,2.5072,0.0115,0.2148,0
7/26/2022 0:00,4.799,26.3233,0.4897,0.6056,0.4239,0.0046,0,8.0487,0.7653,0.7738,0,5.442,0,0,2.57,0.1496,0.1044,0
7/27/2022 0:00,5.3201,24.8037,0.4949,0.6051,0.4404,0.1277,0,7.6784,0.8145,0.7434,0.3924,5.8823,0,0,2.4327,0.0252,0.1134,0
7/28/2022 0:00,11.7155,31.794,0.4869,0.6125,0.4518,0.0004,0,8.257,0.8734,13.4101,0,6.4288,0,0,2.3995,0.0675,0.1782,0
7/29/2022 0:00,16.2928,41.3464,0.4819,0.6065,0.4375,0.0004,0,16.4345,0.7857,18.5291,0,8.4763,0,0,2.3764,0,0.0893,0
7/30/2022 0:00,12.7995,32.6287,0.5542,0.6062,0.9308,0.102,0.0132,7.7247,0.7457,15.0948,0,5.8115,0,0,2.2463,0,0.114,0
7/31/2022 0:00,14.5012,34.3846,0.4889,0.6078,0.8464,0.7645,0,11.9079,0.8088,12.7976,0.479,8.7569,0,0,2.182,0,0.2191,0
8/1/2022 0:00,16.1909,34.1423,0.5114,0.6132,0.8879,3.1123,0,9.681,0.7771,12.8094,0,8.8603,0,0.01,2.4627,0,0.2286,0
8/2/2022 0:00,15.6257,35.0139,0.5073,0.6099,0.7589,0.1206,0,10.3824,0.7688,16.311,0.9919,6.8867,0,0,2.5031,0.0302,0.1268,0
8/3/2022 0:00,14.3386,32.0088,0.5013,0.6133,1.9462,0.3659,0,7.1933,0.7054,16.2936,0,5.2961,0,0.0005,2.5618,0.0298,0.1437,0
8/4/2022 0:00,28.9505,50.1308,0.4883,0.6584,2.0516,0.9299,0,17.689,0.7531,32.8598,0.7678,12.4888,0,0.0004,2.6366,0.039,0.0121,0
8/5/2022 0:00,17.3864,33.9411,0.486,0.6159,2.0775,0.4992,0,9.2052,0.7845,21.4793,0,5.4316,0,0.01,2.6633,0.0291,0.2594,0
8/6/2022 0:00,31.6139,45.3436,1.5093,0.6189,1.4562,3.9955,0,11.9883,5.6686,31.8172,0,9.6203,0,0.0039,2.5089,0.0285,0.1768,0.0179
8/7/2022 0:00,30.7344,45.9506,0.6599,0.7543,0.8623,1.7884,0,6.4065,13.188,31.9551,0,7.4493,0,0.0027,2.7968,0.0286,0.1391,0
8/8/2022 0:00,23.45,43.7544,0.4656,0.6047,0.4791,0.233,0,11.4832,1.3324,34.9395,0,7.2687,0.1196,0,3.0636,0,0.1284,0
8/9/2022 0:00,15.2752,34.1672,0.47,0.604,0.757,0.0401,0,9.4083,0.7695,20.1608,0,5.5819,0,0.0004,2.8533,0,0.5321,0
8/10/2022 0:00,8.8876,30.9884,0.5134,0.6017,0.6384,0.0548,0,13.0558,0.6848,0.7189,0,9.1045,0,0.0009,2.4515,0,0.2194,0.0074
8/11/2022 0:00,8.2126,28.6878,0.6355,0.604,0.5525,0.0001,0,8.2608,0.7342,5.5001,0.7298,6.3736,0,0.0004,2.753,0.0123,0.1051,0
8/12/2022 0:00,9.454,29.1297,0.5474,0.6166,1.0588,0.2813,0,7.7871,0.7005,8.5134,0,5.2068,0,0,2.6357,0.0297,0.0981,0
8/13/2022 0:00,9.1014,29.0881,0.548,0.6245,1.0014,0.2425,0.0007,8.7169,0.7332,2.3848,0,10.7605,0.0635,0,2.5719,0.0622,0.1027,0
8/14/2022 0:00,9.4984,26.8964,0.5559,0.6229,0.9519,0.6029,0,7.2981,0.8006,5.8721,0,7.3307,0,0,2.3923,0,0.1051,0.0038
8/15/2022 0:00,8.6903,26.5644,0.5634,0.623,0.6651,0.448,0,8.1434,0.8022,4.6701,0,7.3222,0,0,2.5488,0,0.398,0
8/16/2022 0:00,12.2676,35.0046,0.5521,0.6208,1.09,1.3827,0,20.3418,0.8017,5.9595,0,7.816,0,0,2.3133,0,0.1858,0
8/17/2022 0:00,4.9806,21.996,0.5184,0.6041,0.6727,0.1855,0.0023,4.7503,0.7476,2.3703,0,3.2268,0,0.0008,1.8004,0,0,0
8/18/2022 0:00,3.1793,19.5884,0.1554,0.599,0.0557,0.0884,0,4.4442,0.6934,2.33,0,1.1785,0,0,1.7397,0,0.0001,0
8/19/2022 0:00,4.9783,19.9166,0.1521,0.6009,0.2637,0.0666,0,2.9971,0.7628,6.3251,0,1.2514,0,0,1.6335,0,0,0
8/20/2022 0:00,6.3207,21.8778,0.1523,0.5998,0.0458,0.0579,0,2.983,0.7606,10.0297,0,0.6443,0,0,1.8995,0,0,0
8/21/2022 0:00,7.3828,22.8994,0.1539,0.6006,0.0352,0.0205,0,2.9426,0.7516,11.601,0,1.3058,0,0,1.84,0,0.0001,0
8/22/2022 0:00,2.4462,19.8413,0.1613,0.6002,0.0323,0.0185,0,3.0345,0.7188,2.3535,0,0.6446,0,0,1.6653,0,0.0001,0
8/23/2022 0:00,2.5428,20.6334,0.1631,0.6006,0.0369,0.0559,0,3.0237,0.6952,2.3157,0,0.6461,0,0,1.799,0,0.0001,0
8/24/2022 0:00,5.2813,21.8674,0.1568,0.6013,0.0371,0.0222,0,2.9965,0.7726,6.5129,0,1.2831,0,0,1.7946,0,0,0
8/25/2022 0:00,6.2409,22.5099,0.2971,0.6004,0.0577,0.1117,0,2.9674,0.7771,9.396,0,0.6636,0,0,1.7846,0,0.0001,0
8/26/2022 0:00,10.147,29.9673,0.5575,0.6061,0.4932,0.2578,0.0003,7.9861,0.7526,8.866,0.7641,6.3799,0,0,2.3791,0.0121,0.1273,0
8/27/2022 0:00,8.5768,29.059,0.5579,0.6066,0.4787,0.0139,0,9.0336,0.7467,9.0908,0,3.4252,0,0,2.1164,0.0605,0.4099,0
8/28/2022 0:00,5.733,24.8655,0.5584,0.6049,0.4777,0.7183,0,8.7409,0.7299,1.286,0,3.601,0,0.0006,2.3201,0,0.1074,0
8/29/2022 0:00,12.4752,31.7715,0.557,0.6077,0.6105,0.0467,0,9.4295,0.7708,12.1236,0,6.4385,0,0.0406,2.7351,0.0303,0.1137,0
8/30/2022 0:00,12.5143,30.2398,0.5544,0.6082,0.6483,0.0745,0,9.8505,0.7691,15.9921,0,3.8568,0,0.0146,2.2655,0,0.2175,0
8/31/2022 0:00,12.0543,33.6495,0.5531,0.6105,0.9076,0.1166,0,17.6433,0.7618,13.2537,0,3.6152,0,0,2.3661,0,0.1853,0
9/1/2022 0:00,7.1485,24.982,0.4983,0.6113,0.6239,0.6704,0,14.2216,0.7655,0.7815,0,4.7021,0,0,2.0945,0,0.1566,0
9/2/2022 0:00,6.5933,23.8171,0.1506,0.608,1.3967,0.4252,0.5139,10.0439,0.7813,0.8185,0,6.8052,0,0.0004,1.9399,0,0.0877,0
9/3/2022 0:00,6.4629,26.9339,0.18,0.6092,0.5719,0.4516,0,16.2966,0.7827,0.7725,0,5.7693,0,0.0012,1.8446,0,0.0937,0
9/4/2022 0:00,6.5326,22.6215,0.2339,0.612,1.046,1.0864,0.0038,9.1064,0.7727,2.5613,0,3.9727,0,0.0001,2.0685,0,0.0757,0.0256
9/5/2022 0:00,10.2159,31.3446,0.6248,0.7649,1.1899,1.3062,0,16.2192,0.6882,1.2452,0.0008,8.1294,0.1443,0.0141,2.0915,0.0024,0.1091,0
9/6/2022 0:00,4.0411,24.916,0.0008,0.6119,0.4668,0.4563,0,7.7963,0.695,0.6962,0,3.6644,0,0.0002,1.8786,0.0264,0.104,0
9/7/2022 0:00,6.3972,27.4288,0.1299,0.6132,0.8842,0.6434,0.0209,9.2167,0.6728,0.713,0.8083,5.6407,0,0.0003,1.7997,0.0128,0.1356,0
9/8/2022 0:00,5.8658,27.0091,0.5873,0.6111,0.7679,0.6726,0,11.7483,0.7363,0.7809,0,3.8456,0,0.0002,2.1174,0.1297,0.0819,0
9/9/2022 0:00,8.2662,24.8771,1.1438,0.8501,0.8534,1.3882,0.0301,6.4708,0.7288,0.7972,0.4477,5.8038,0,0,1.6799,0.1486,0.1526,0
9/10/2022 0:00,6.8616,24.031,0.9056,0.9644,1.0117,0.949,0,6.2053,0.7727,0.7726,0.4528,4.9755,0,0.002,1.8987,0.0646,0.0915,0
9/11/2022 0:00,9.3024,25.7769,1.3441,1.3478,1.5854,1.0581,0,6.005,0.6859,0.7157,0.5636,6.8878,0,0.0005,2.1871,0.051,0.2448,0.1653
9/12/2022 0:00,9.52,24.6209,1.1154,0.6099,1.5354,0.9625,0,6.4504,0.7196,0.7603,1.0564,7.3261,0.0704,0.0002,2.1356,0.0069,0.2938,0
9/13/2022 0:00,11.4684,29.4796,0.9493,0.6146,0.8272,0.7833,0,7.1137,0.6662,7.5638,0.6047,7.548,0.4306,0,2.1667,0,0.1682,0.0343
9/14/2022 0:00,11.7917,28.8745,1.1262,0.6198,1.1391,0.9301,0,7.5601,0.7125,5.2892,0.4975,8.706,0.2355,0.0006,1.9598,0,0.2163,0.002
9/15/2022 0:00,15.6816,35.5707,0.9642,0.6152,1.3921,1.2442,0,18.5675,0.7233,2.4006,2.9074,11.8494,0.4209,0.0014,2.0811,0.0262,0.5473,0.4016
9/16/2022 0:00,13.4693,26.6882,0.7758,0.6127,0.9984,0.8707,0,9.0323,0.8015,0.8718,0.8243,9.8556,0.2071,0.0012,1.5808,0,0.1762,0.0007
9/17/2022 0:00,7.8492,27.7488,0.9127,0.6131,0.7222,0.5501,0.019,15.5935,0.7932,0.8067,0.5341,7.6544,0.1636,0.0002,1.7067,0,0.4237,0
9/18/2022 0:00,6.9065,23.3901,0.6201,0.6117,0.9233,0.6916,0,8.3809,0.7567,0.7824,0.2727,5.3303,0.1789,0,1.7142,0.0257,0.4099,0
9/19/2022 0:00,10.9415,27.3801,0.9023,0.6118,1.0915,0.5656,0,8.1682,0.7986,0.8564,0.6737,9.2612,0.1905,0.0003,1.8334,0.0097,0.2573,0.0301
9/20/2022 0:00,5.3031,30.6754,0.9624,0.6021,1.1373,0.0392,0,20.3094,0.8296,0.8312,0,3.6595,0.2227,0,1.7638,0.0371,0.2597,0
9/21/2022 0:00,8.1003,26.802,1.1416,0.6031,1.9554,0.3318,0,9.1594,0.7637,0.7982,0,6.9771,0.2448,0.0003,1.8497,0.0623,0.1999,0
9/22/2022 0:00,11.3878,29.2242,1.1076,0.602,1.2009,0.9667,0,10.7957,0.7501,0.7629,0.497,7.6413,0.2569,0.0038,1.8157,0.0365,0.1867,0
9/23/2022 0:00,10.0019,39.4275,1.0235,0.6003,1.5335,1.3639,0,38.9301,0.7659,0.7327,0.1415,6.4178,0.2116,0.0008,1.4504,0,0.2412,0
9/24/2022 0:00,14.0639,36.6796,1.1576,0.5955,0.9951,0.5471,0.0104,29.5135,0.8307,11.6166,0.2289,4.0638,0.1734,0,1.2002,0.0375,0.0882,0
9/25/2022 0:00,20.5449,49.943,1.159,0.6019,1.2285,0.8618,0,42.0911,0.8477,11.8693,1.3638,11.3503,0.1857,0.0005,1.4862,0.0423,0.3394,0
9/26/2022 0:00,10.4208,31.0088,0.9761,0.5984,0.8556,0.684,0,19.4514,0.7715,2.0386,1.1248,5.8951,0.2302,0,1.6582,0.0763,0.247,0
9/27/2022 0:00,8.4194,26.7639,0.8019,0.6093,1.2519,0.8598,0.0036,8.4662,0.7842,2.0251,0.2591,7.1052,0.2319,0.017,1.7002,0.0986,0.0904,0.0846
9/28/2022 0:00,12.7441,33.23,0.5921,0.5975,1.2057,0.5896,0,26.0315,0.8307,3.0667,0.2301,3.9767,0.2252,0.0005,1.7484,0.0525,0.6513,0
9/29/2022 0:00,15.1334,37.7381,0.4013,0.5954,0.8444,0.6659,0.0035,29.2025,0.793,2.7404,0.1749,8.9435,0.2083,0.0005,1.7794,0.0414,0.7621,0.0305
9/30/2022 0:00,14.8043,39.8945,0.4685,0.6098,1.6914,0.7435,0,27.603,0.8289,13.053,0,6.6308,0.1909,0.0002,1.8356,0,0.8269,0
10/1/2022 0:00,16.9452,38.264,0.4103,0.6087,0.7322,0.5899,0.0003,18.7137,0.7857,18.2193,0.1969,6.4945,0.1789,0,1.1427,0.0267,0.6336,0
10/2/2022 0:00,17.7738,53.8432,0.4256,0.6049,1.2719,0.5478,0,54.314,0.8006,12.5878,1.0698,8.0962,0.1513,0.0006,1.2106,0.0391,0.8261,0
10/3/2022 0:00,18.7663,58.6768,0.4401,0.6046,1.1991,0.6452,0,56.9165,5.6384,17.5458,0.2605,7.8068,0.1535,0,1.1698,0.0576,0.7587,0
10/4/2022 0:00,27.8332,63.2904,0.4306,0.6232,9.0265,0.8393,0,59.6584,3.8746,11.7007,0.3652,5.1133,7.7845,6.1427,1.4365,0.083,0.7504,0
10/5/2022 0:00,19.0183,51.946,0.4173,0.6094,5.3521,0.9408,0,48.6587,0.8174,6.18,0.7743,7.3482,2.7353,3.8932,1.5406,0.1178,0.6402,0.0316
10/6/2022 0:00,17.926,31.3624,0.2906,0.4932,5.443,0.5148,0,20.6575,0.5982,2.1233,0.1831,8.6112,3.9252,3.5547,1.0715,0.125,0.4594,1.8472
10/7/2022 0:00,7.0991,33.9329,0.535,0.6056,0.7744,0.0375,0,27.3265,0.795,2.0328,0,6.3874,0.1451,0.0003,1.5431,0.074,0.6409,0
10/8/2022 0:00,18.1923,46.723,0.8727,0.6113,1.7624,0.9978,0,38.9685,8.6851,7.3884,0,7.578,0.133,0.0009,1.5741,0,0.3256,0
10/9/2022 0:00,39.4977,56.5393,0.6512,0.6118,0.8796,0.2769,0,25.8783,21.9683,30.6511,0,8.2576,0.1342,1.5164,1.4357,0,0.0926,4.8277
10/10/2022 0:00,36.8793,53.2268,0.7092,0.9277,1.249,0.5725,0.0257,33.0238,10.2783,16.7286,0,14.0201,0.1346,3.0251,1.4166,0.0529,0.2467,8.3758
10/11/2022 0:00,32.1029,60.6555,0.4662,0.655,0.3045,0.2391,0,31.5877,21.1093,16.5924,0,7.3432,7.4628,0.1662,1.6301,0.1193,0.0813,7.7062
10/12/2022 0:00,23.427,48.2323,0.4708,0.6082,0.7688,0.0152,0,33.5898,15.5073,6.1276,0,4.4948,3.5808,1.1381,1.3437,0.053,0.509,6.974
10/13/2022 0:00,22.0635,47.1147,0.6781,0.605,0.9152,0.2066,0,38.4662,7.6557,3.0731,0.7084,13.5865,0,6.2948,1.4241,0.0544,0.7113,0.458
10/14/2022 0:00,15.4703,29.4776,0.8706,0.9405,0.7129,0.0052,0,16.8082,1.5894,0.7775,0,6.1776,0,6.1567,1.4646,0.0317,1.6224,1.4062
10/15/2022 0:00,26.2755,46.7853,0.8765,0.6057,1.7588,0.1502,0,45.7898,2.0646,2.052,0,9.9128,0,6.008,1.3712,0.088,5.2779,4.7648
10/16/2022 0:00,16.7168,39.8771,0.8727,0.6046,0.9749,0.1925,0,30.4624,2.2415,7.4383,0,6.8818,0,6.0835,1.74,0.0626,0.0861,0
10/17/2022 0:00,25.6121,59.2428,0.7245,0.607,1.619,0.1888,0,52.4345,2.3581,11.9517,0.9948,13.3629,2.3088,6.0605,1.6379,0,2.5245,0
10/18/2022 0:00,17.8165,52.4605,0.6723,0.6109,0.9162,0.0208,0,39.4753,2.061,3.4228,0,6.1626,8.4364,6.1324,2.05,0.0923,3.9578,0
10/19/2022 0:00,31.1043,69.5261,1.1693,0.6125,0.9493,0.4594,0,54.6426,5.0473,20.9937,0.0004,9.1794,8.8988,5.9877,1.4913,0.0589,2.8594,0.0422
10/20/2022 0:00,35.1146,46.5647,0.8704,0.6211,1.5505,0.1696,0,13.0558,17.8462,28.382,0,4.3521,0,6.0653,1.3172,0.0193,0.4162,0
10/21/2022 0:00,44.6243,70.9565,0.8696,0.5894,1.4143,0.0018,0,77.128,11.5283,17.6702,0,6.2735,0,5.9119,1.2551,0,7.5435,7.8592
10/22/2022 0:00,33.5632,55.2014,0.8735,0.6009,1.0128,0.1285,0,47.2808,11.0341,13.4256,0,8.7942,0,5.9374,1.3198,0,4.884,3.5151
10/23/2022 0:00,31.9326,62.0696,0.8815,0.6005,1.1697,1.0638,0,65.1516,7.3616,8.6061,0.7771,12.4033,0,5.9245,1.4127,0,1.8597,5.2155
10/24/2022 0:00,17.1092,61.1294,0.7665,0.6899,1.5876,0.2575,0,68.9448,4.1334,5.5788,0.0013,11.1392,0,3.5373,1.4117,0.0494,0.1869,0.0862
10/25/2022 0:00,8.273,59.0319,0.4104,0.5928,2.7932,0.1526,0,76.957,2.0753,1.9796,0,5.4584,0,0,1.3102,0.0631,0,0
10/26/2022 0:00,8.2929,45.1795,0.627,0.6071,2.4264,0.0211,0,47.6228,2.0565,2.002,0.3538,5.1345,0.2594,0.0005,1.5333,0,0.1639,0
10/27/2022 0:00,10.4885,50.0973,0.6355,0.614,2.093,0.1856,0,49.7203,2.046,1.9938,0,10.0912,0.8393,0.0005,1.7777,0,0.2186,0
10/28/2022 0:00,25.4186,64.227,0.6115,0.6063,1.242,0.1008,0,53.7206,18.5514,23.0704,0,4.8065,0.2811,0.0014,1.3087,0.013,0.008,0
10/29/2022 0:00,54.1988,73.2846,0.6278,0.6105,1.5239,0.1531,0,49.4067,24.0639,28.5146,0,14.6603,0.4097,3.8901,1.1462,0.1084,0.1324,13.9448
10/30/2022 0:00,51.6311,81.5723,0.6309,0.6059,1.5236,0.2928,0,67.1542,10.3535,42.5306,0,11.678,0.383,5.9539,1.3399,0.1351,3.3072,5.3537
10/31/2022 0:00,36.1428,71.5657,0.6422,0.6031,1.3123,0.3851,0,73.7265,7.7436,19.9499,0,10.0513,0.5066,6.0336,2.0357,0.0789,3.0881,3.7778
11/1/2022 0:00,21.1245,48.1434,0.8514,0.6047,1.266,0.082,0.0012,48.3212,2.0509,3.3081,0.1244,8.4234,0.1021,6.0764,2.7728,0,0.5452,3.3725
11/2/2022 0:00,18.7165,53.098,0.6438,0.6079,1.443,0.0025,0,62.242,2.1576,3.6649,0.149,5.4913,0.6358,6.0753,1.9535,0.0455,2.6424,1.2312
11/3/2022 0:00,33.4853,65.363,0.6441,0.605,0.8484,0.0821,0,63.635,5.044,25.449,0,6.3237,0.349,6.0313,1.4286,0.067,0.3389,7.0164
11/4/2022 0:00,23.6334,40.2195,2.1237,0.6118,0.7229,0.426,0,25.9786,2.1772,15.8972,0,5.221,0.1435,6.0477,1.2347,0,0.3648,2.1308
11/5/2022 0:00,17.0106,37.8972,0.6455,0.614,0.8968,0.0172,0.0175,27.2274,2.0034,4.5603,0,11.138,0.4829,6.0443,1.5548,0.0649,0.0686,0
11/6/2022 0:00,15.6918,34.0275,0.6741,0.6437,0.9865,0.0503,0,25.7317,0.8377,0.8095,0,8.9943,0.7973,5.9836,1.6785,0.0529,0.5997,0
11/7/2022 0:00,13.7258,34.2164,0.6473,0.6143,0.721,0.0007,0,30.6149,0.8208,0.7365,0,7.3901,0.2072,6.0695,1.7009,0.0885,0.1373,0
11/8/2022 0:00,16.1181,41.6216,0.8161,0.608,0.8413,0.2258,0,35.813,2.1912,7.7723,0.0003,9.4436,0.5224,3.9142,1.5266,0.111,0.2525,0
11/9/2022 0:00,44.2087,70.9897,0.6405,0.61,0.9432,0.002,0.0023,48.4819,17.1265,40.4472,0,5.3309,0.047,2.8016,1.2699,0.13,0.2639,7.7856
11/10/2022 0:00,38.102,53.3395,0.6499,0.6068,0.7298,0.0054,0,41.4517,8.569,18.4083,0.1755,9.1378,0.1318,6.0145,1.236,0.0256,0.063,12.3074
11/11/2022 0:00,26.4555,38.1718,2.4455,0.6139,0.8723,0.0972,0,27.3127,2.1731,10.8005,0.7636,5.2125,0.1745,6.0828,1.5757,0.0976,0.2004,7.0396
11/12/2022 0:00,12.3834,31.1122,0.6377,0.6158,0.8574,0.0006,0,21.0047,2.0285,2.0161,0.3605,4.4562,0.2143,6.0618,1.552,0.0643,0.2003,0
11/13/2022 0:00,26.67,49.8375,0.6352,0.6103,0.9512,0.0609,0,38.7197,2.2535,14.2516,0.6118,12.3344,0.2045,6.0105,1.373,0.0253,0.2617,2.2223
11/14/2022 0:00,63.6866,86.5817,0.6348,0.6122,0.9106,0.0005,0,57.5862,18.7669,59.2026,0.3362,6.9955,0.1415,5.9396,1.136,0.0265,0.1753,11.3005
